,artist,album_name,rating,album_link,genre,Unnamed: 0
30,['Rainy Miller'],['A Grisaille Wedding'],['7.7'],['https://pitchfork.com/reviews/albums/rainy-miller-space-afrika-a-grisaille-wedding/'],['experimental'],
31,['André 3000'],['New Blue Sun'],['8.3'],['https://pitchfork.com/reviews/albums/andre-3000-new-blue-sun/'],['experimental'],
32,['Frank Zappa'],['Jazz From Hell'],['8.0'],['https://pitchfork.com/reviews/albums/frank-zappa-jazz-from-hell/'],['experimental'],
33,['H31R'],['HeadSpace'],['7.8'],['https://pitchfork.com/reviews/albums/h31r-headspace/'],['experimental'],
34,['William Eggleston'],['512'],['7.3'],['https://pitchfork.com/reviews/albums/william-eggleston-512/'],['experimental'],
35,['Patrick Shiroishi'],['I was too young to hear silence'],['7.2'],['https://pitchfork.com/reviews/albums/patrick-shiroishi-i-was-too-young-to-hear-silence/'],['experimental'],
36,['Foodman'],['Uchigawa Tankentai EP'],['7.1'],['https://pitchfork.com/reviews/albums/foodman-uchigawa-tankentai-ep/'],['experimental'],
37,['Jockstrap'],['I<3UQTINVU'],['7.5'],['https://pitchfork.com/reviews/albums/jockstrap-i3uqtinvu/'],['experimental'],
38,['Forest Swords'],['Bolted'],['7.5'],['https://pitchfork.com/reviews/albums/forest-swords-bolted/'],['experimental'],
39,['Matmos'],['Return to Archive'],['7.4'],['https://pitchfork.com/reviews/albums/matmos-return-to-archive/'],['experimental'],
40,['Kevin Drew'],['Aging'],['6.5'],['https://pitchfork.com/reviews/albums/kevin-drew-aging/'],['experimental'],
41,['Marnie Stern'],['The Comeback Kid'],['8.0'],['https://pitchfork.com/reviews/albums/marnie-stern-the-comeback-kid/'],['experimental'],
42,['Amor Muere'],"['a time to love, a time to die']",['8.0'],['https://pitchfork.com/reviews/albums/amor-muere-a-time-to-love-a-time-to-die/'],['experimental'],
43,['Klein'],['touched by an angel'],['7.4'],['https://pitchfork.com/reviews/albums/klein-touched-by-an-angel/'],['experimental'],
44,['Titanic'],['Vidrio'],['8.3'],['https://pitchfork.com/reviews/albums/titanic-vidrio/'],['experimental'],
45,['New Age Doom'],['There Is No End'],['7.6'],['https://pitchfork.com/reviews/albums/new-age-doom-tuvaband-there-is-no-end/'],['experimental'],
46,['Galya Bisengalieva'],['Polygon'],['7.4'],['https://pitchfork.com/reviews/albums/galya-bisengalieva-polygon/'],['experimental'],
47,['Maria BC'],['Spike Field'],['7.8'],['https://pitchfork.com/reviews/albums/maria-bc-spike-field/'],['experimental'],
48,['Judgitzu'],['Sator Arepo'],['7.1'],['https://pitchfork.com/reviews/albums/judgitzu-sator-arepo/'],['experimental'],
49,['Sam Gendel'],['AUDIOBOOK'],['7.3'],['https://pitchfork.com/reviews/albums/sam-gendel-marcella-cytrynowicz-audiobook/'],['experimental'],
50,['Green-House'],['A Host for All Kinds of Life'],['7.6'],['https://pitchfork.com/reviews/albums/green-house-a-host-for-all-kinds-of-life/'],['experimental'],
51,['Lost Girls'],['Selvutsletter'],['7.8'],['https://pitchfork.com/reviews/albums/lost-girls-selvutsletter/'],['experimental'],
52,['Jane Remover'],['Census Designated'],['7.8'],['https://pitchfork.com/reviews/albums/jane-remover-census-designated/'],['experimental'],
