,artist,album_name,rating,album_link,genre,Unnamed: 0
168,['Amythyst Kiah'],['Wary + Strange'],['7.6'],['https://pitchfork.com/reviews/albums/amythyst-kiah-wary-strange/'],['folk'],
169,['Elissa Mielke'],['Finally EP'],['7.2'],['https://pitchfork.com/reviews/albums/elissa-mielke-finally-ep/'],['folk'],
170,['The Narcotix'],['Mommy Issues EP'],['7.5'],['https://pitchfork.com/reviews/albums/the-narcotix-mommy-issues-ep/'],['folk'],
171,['Holly Macve'],['Not the Girl'],['7.2'],['https://pitchfork.com/reviews/albums/holly-macve-not-the-girl/'],['folk'],
172,['David John Morris'],['Monastic Love Songs'],['7.4'],['https://pitchfork.com/reviews/albums/david-john-morris-monastic-love-songs/'],['folk'],
173,['Iron & Wine'],['Archive Series No. 5: Tallahassee Recordings'],['7.5'],['https://pitchfork.com/reviews/albums/iron-and-wine-archive-series-no-5-tallahassee-recordings/'],['folk'],
174,['Jack Ingram'],['The Marfa Tapes'],['7.6'],['https://pitchfork.com/reviews/albums/jack-ingram-miranda-lambert-jon-rand-the-marfa-tapes/'],['folk'],
175,['Daniel Bachman'],['Axacan'],['7.0'],['https://pitchfork.com/reviews/albums/daniel-bachman-axacan/'],['folk'],
176,['Matt Sweeney'],['Superwolves'],['8.0'],['https://pitchfork.com/reviews/albums/matt-sweeney-bonnie-prince-billy-superwolves/'],['folk'],
177,['Ashley Monroe'],['Rosegold'],['5.7'],['https://pitchfork.com/reviews/albums/ashley-monroe-rosegold/'],['folk'],
178,['Bill MacKay'],['Keys'],['7.4'],['https://pitchfork.com/reviews/albums/bill-mackay-nathan-bowles-keys/'],['folk'],
179,['Ryley Walker'],['Course in Fable'],['7.6'],['https://pitchfork.com/reviews/albums/ryley-walker-course-in-fable/'],['folk'],
180,['Renée Reed'],['Renée Reed'],['7.7'],['https://pitchfork.com/reviews/albums/renee-reed-renee-reed/'],['folk'],
181,['Esther Rose'],['How Many Times'],['7.4'],['https://pitchfork.com/reviews/albums/esther-rose-how-many-times/'],['folk'],
182,['Ben Howard'],['Collections From the Whiteout'],['6.9'],['https://pitchfork.com/reviews/albums/ben-howard-collections-from-the-whiteout/'],['folk'],
183,['Loretta Lynn'],['Still Woman Enough'],['7.5'],['https://pitchfork.com/reviews/albums/loretta-lynn-still-woman-enough/'],['folk'],
184,['Willie Dunn'],"['Creation Never Sleeps, Creation Never Dies: The Willie Dunn Anthology']",['8.7'],['https://pitchfork.com/reviews/albums/creation-never-sleeps-creation-never-dies-the-willie-dunn-anthology/'],['folk'],
185,['Leanne Betasamosake Simpson'],['Theory of Ice'],['8.0'],['https://pitchfork.com/reviews/albums/leanne-betasamosake-simpson-theory-of-ice/'],['folk'],
